run_name,min_eval_loss,hidden_size,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_attention_heads,num_hidden_layers,learning_rate,per_device_train_batch_size,pretraining_task,bace_classification_valid_roc_auc_score_mean,bace_classification_valid_average_precision_score_mean,bace_classification_valid_roc_auc_score_std,bace_classification_valid_average_precision_score_std,bace_classification_test_roc_auc_score_mean,bace_classification_test_average_precision_score_mean,bace_classification_test_roc_auc_score_std,bace_classification_test_average_precision_score_std,bace_regression_valid_pearsonr_mean,bace_regression_valid_rmse_mean,bace_regression_valid_pearsonr_std,bace_regression_valid_rmse_std,bace_regression_test_pearsonr_mean,bace_regression_test_rmse_mean,bace_regression_test_pearsonr_std,bace_regression_test_rmse_std,bbbp_valid_roc_auc_score_mean,bbbp_valid_average_precision_score_mean,bbbp_valid_roc_auc_score_std,bbbp_valid_average_precision_score_std,bbbp_test_roc_auc_score_mean,bbbp_test_average_precision_score_mean,bbbp_test_roc_auc_score_std,bbbp_test_average_precision_score_std,clearance_valid_pearsonr_mean,clearance_valid_rmse_mean,clearance_valid_pearsonr_std,clearance_valid_rmse_std,clearance_test_pearsonr_mean,clearance_test_rmse_mean,clearance_test_pearsonr_std,clearance_test_rmse_std,clintox_valid_roc_auc_score_mean,clintox_valid_average_precision_score_mean,clintox_valid_roc_auc_score_std,clintox_valid_average_precision_score_std,clintox_test_roc_auc_score_mean,clintox_test_average_precision_score_mean,clintox_test_roc_auc_score_std,clintox_test_average_precision_score_std,delaney_valid_pearsonr_mean,delaney_valid_rmse_mean,delaney_valid_pearsonr_std,delaney_valid_rmse_std,delaney_test_pearsonr_mean,delaney_test_rmse_mean,delaney_test_pearsonr_std,delaney_test_rmse_std,lipo_valid_pearsonr_mean,lipo_valid_rmse_mean,lipo_valid_pearsonr_std,lipo_valid_rmse_std,lipo_test_pearsonr_mean,lipo_test_rmse_mean,lipo_test_pearsonr_std,lipo_test_rmse_std,tox21_valid_roc_auc_score_mean,tox21_valid_average_precision_score_mean,tox21_valid_roc_auc_score_std,tox21_valid_average_precision_score_std,tox21_test_roc_auc_score_mean,tox21_test_average_precision_score_mean,tox21_test_roc_auc_score_std,tox21_test_average_precision_score_std
run_0,0.0701534748077392,264,0.224,0.122,4888,8,3,0.0003956806832342,25,77M-MTR,0.5538024164889837,0.6706565504675608,7.107320540153949e-05,1.8472906403932398e-05,0.7184782608695652,0.7753961352094212,0.0,0.0,0.15863470814080588,0.5153003169776864,0.002135182101690298,0.0009385358074780088,0.7471551799936967,1.0672324977230105,0.0007777331110461834,0.01886038452724374,0.9751552795031057,0.9737850190735224,0.0008958059595663574,0.0010856904191981754,0.6774641102225647,0.6872077950007043,0.0016772371247317762,0.005336533796137066,0.48357826335110365,1.1295386620997847,0.003381066209425022,0.0021889071372822597,0.356914844957618,1.1745668938303802,0.003143662783647092,0.0027447442079425502,0.6286384976525822,0.980082243024367,0.003969843785278828,0.0002818918117024852,0.7362909672262191,0.9598868476232969,0.0037356743231168428,0.0002899377490672927,0.8573020284187589,0.4930747208282199,0.002135375070286963,0.0033143495945516946,0.8920712776285885,0.4640141343584735,0.0021094134452433436,0.004585568577835156,0.7715916275314826,0.647712230588214,0.007553502233974351,0.008744526037666405,0.7243412285538915,0.634017545101777,0.008190318779684702,0.008356353184771043,0.7963623884694578,0.4750495177857895,0.008810056536478145,0.007510727274825309,0.7529918293458583,0.4086129299396351,0.0020910616548960154,0.006543488181169178
run_45,0.0407936871051788,384,0.109,0.144,464,12,3,0.0001408115147143,25,77M-MTR,0.5854655294953802,0.6269272478150427,0.0,0.0,0.7590579710144928,0.8166473989082343,0.0,1.1102230246251565e-16,0.17807167537307347,0.5150937695154028,0.0009727704960777879,0.000484405274118573,0.7094162529011664,1.128244575615308,0.0018433429948690797,0.002850058425066461,0.9679153726708074,0.9643205912720674,0.00020905142884836928,0.0010660291139353325,0.724636284805858,0.7624250706338304,0.0015136207254383383,0.0009480084091003614,0.5098466612451362,1.1258065062974931,0.0030367265683162105,0.004462335491552451,0.4463909589556191,1.1405275210930914,0.00335252535348128,0.0043408771649054365,0.7985915492957746,0.9905711695973368,0.004787811749852327,0.0002848075127155762,0.7701838529176659,0.9795450491336041,0.0038832798725790965,0.0006880293807824921,0.9034805568138877,0.41341674526421396,0.0015581880875282879,0.0034036950062250665,0.9118760131884602,0.4260053310009283,0.0012816503937867242,0.0031961531471145967,0.8248444989664734,0.5798265472705008,0.007349264859878662,0.008777057201872563,0.7713821982040625,0.6006321077449777,0.0015923828401628924,0.005083916405432394,0.7769989704873026,0.4925508224503251,0.0037050738188966217,0.0024591651884046735,0.772503547140271,0.43859258995208517,0.00309859290276633,0.003467714918172734
run_38,0.259809285402298,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,77M-MTR,0.48773987206823033,0.5510959938158788,0.0,0.0,0.643768115942029,0.6653329850796063,8.87496283617043e-05,4.081142827887606e-05,0.22096017623413253,0.4907691721956186,0.001960066841673808,0.0027449928260814813,0.7670388023522587,1.009474089961359,0.003510539659296534,0.006803585915146278,0.9559200310559006,0.9473497338851455,0.0019817156860403896,0.0032329402411739403,0.7228442046439927,0.76757468189329,0.0016970450992430277,0.004882966401345068,0.47994343824885666,1.1326516535400102,0.008043835216778572,0.006634887129019008,0.3451671546544043,1.1979185607393663,0.0051989401809369885,0.0073321022142511134,0.4906103286384977,0.9625932398938103,0.007348580207745763,0.0006062314518704559,0.5212629896083134,0.9509571892029645,0.0011963732651555541,0.0005365488271358112,0.8470838789605495,0.5217103475738913,0.005090675227324385,0.006825757769111019,0.8923312326671157,0.47131209178437955,0.00547089274799425,0.009190337969769539,0.635877548397944,0.7943604222347546,0.006335198487244254,0.003923548861505932,0.5939737719944352,0.76570024013763,0.01075723562476128,0.006533454744940211,0.7578414550446122,0.44626994558571076,0.0014397849482359797,0.002977371206486597,0.8195312882234942,0.39425676070792987,0.0014571758280922688,0.0019006379466462266
run_1,0.1443094164133072,407,0.156,0.295,9044,11,2,5.198644030239773e-06,25,77M-MTR,0.6445984363894812,0.6910852970687765,0.0018851154527185188,0.0020723929002612685,0.8114855072463769,0.8297698214853547,0.0013585748738588364,0.001160974876846324,0.1703584507547812,0.5230890425405669,0.0022758852117483043,0.0012210272421105477,0.8176935108664983,1.0094230785266076,0.0007441419630606389,0.012050356924239666,0.9731754658385092,0.9703960656343827,0.00038625288707551603,0.00034018477619321045,0.7235379130937469,0.7597889187619536,0.0014259562578283075,0.003011759219513902,0.5090321176234662,1.117816424005046,0.0042662959380194935,0.003597579097201859,0.44171038961859993,1.1436405073660143,0.009883665078115698,0.008774363974548994,0.6286384976525822,0.9799685275479441,0.012997998309771977,0.0011889326086412266,0.6536370903277378,0.9590476340187643,0.0028776978417266318,0.000726587664981727,0.9109226151034603,0.39818576188320876,0.0031060482001818994,0.006151528254871912,0.9195832685957968,0.4152956082051739,0.0034478464004367684,0.008510315295672,0.7629699378811602,0.6671988072764007,0.01097743960871612,0.011138599482053264,0.7253351730644373,0.6538491448104026,0.007048334313191081,0.0038007566923846893,0.7840339739190118,0.4912005491310003,0.010370654947635026,0.007208619459141692,0.7873477175987083,0.403005069290953,0.008802919534458619,0.00987982002602224
run_39,0.2355813235044479,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,77M-MTR,0.673454157782516,0.6971335523895565,0.0015135422486885221,0.0017924943880875462,0.8170652173913042,0.8401625469195316,0.004224395299681757,0.005794278662289239,0.16962581581432512,0.5078771379846172,0.01223414816641893,0.0013546011011801062,0.7922688057462335,1.0370921753561606,0.0008654071137633987,0.025724295795968664,0.9691187888198758,0.967066675481281,0.000681838822602854,0.00111050854537961,0.7177377396666345,0.7680562264122366,0.0020588820332121775,0.004724954382200891,0.5284890083705049,1.095313673574803,0.015068057600548912,0.01307080903740186,0.4503829219651642,1.122051582923976,0.025407527561446264,0.01301761116201114,0.6746478873239437,0.9828261274241875,0.0029130689309837593,0.0001747670851922196,0.6088729016786572,0.9532834616058059,0.006342712845684187,0.0013693872531033511,0.8598537885862158,0.4952996865185463,0.010285052271301949,0.017068705510091958,0.9093036470863481,0.4334565632413769,0.0031805332549715765,0.007207765950858215,0.7367305301620377,0.6836396332148518,0.01872797924192518,0.01767450902892046,0.69164323699066,0.6685069478964507,0.021735730892210946,0.016044497331785555,0.7346259437199725,0.4465428141330161,0.00988198874034978,0.022624500137973996,0.7982190909535691,0.40488959418969195,0.011475616349875881,0.031436119883573956
