run_name,min_eval_loss,hidden_size,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_attention_heads,num_hidden_layers,learning_rate,per_device_train_batch_size,pretraining_task,bace_classification_valid_roc_auc_score,bace_classification_valid_average_precision_score,bace_classification_test_roc_auc_score,bace_classification_test_average_precision_score,bace_regression_valid_pearsonr,bace_regression_valid_rmse,bace_regression_test_pearsonr,bace_regression_test_rmse,bbbp_valid_roc_auc_score,bbbp_valid_average_precision_score,bbbp_test_roc_auc_score,bbbp_test_average_precision_score,clearance_valid_pearsonr,clearance_valid_rmse,clearance_test_pearsonr,clearance_test_rmse,clintox_valid_roc_auc_score,clintox_valid_average_precision_score,clintox_test_roc_auc_score,clintox_test_average_precision_score,delaney_valid_pearsonr,delaney_valid_rmse,delaney_test_pearsonr,delaney_test_rmse,lipo_valid_pearsonr,lipo_valid_rmse,lipo_test_pearsonr,lipo_test_rmse,tox21_valid_roc_auc_score,tox21_valid_average_precision_score,tox21_test_roc_auc_score,tox21_test_average_precision_score
run_38,0.259809285402298,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,77M-MTR,0.48773987206823033,0.5510959938158788,0.6436594202898551,0.6652830014921275,0.21979353475584115,0.4902748564946898,0.7665409755451534,1.0048544301987192,0.9587538819875777,0.94716244602754,0.7236728008478659,0.7668623581435864,0.4921041574363985,1.1232662456312548,0.33586102571279247,1.208740733904838,0.4859154929577465,0.9622456792476457,0.5215827338129496,0.9512099003995107,0.8414166324119429,0.5302562578475326,0.8839625948553987,0.48771863523074077,0.6476422047680512,0.7895296316879746,0.6122851901367784,0.7533771426577671,0.7587937542896362,0.4487199517397388,0.8211262781936494,0.3949483340187886
run_38,0.259809285402298,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,77M-MTR,0.48773987206823033,0.5510959938158788,0.643840579710145,0.6653663074712587,0.21909468365882032,0.49253826436654563,0.7649398678862263,1.0052042620812762,0.9573951863354037,0.9535769557486072,0.7221312265150787,0.7591135928103879,0.4734201692025723,1.136075228903502,0.3494579643412149,1.1917325330984916,0.5035211267605634,0.9636813044039205,0.5223820943245404,0.9504405647936243,0.8521238146736518,0.5117635898812657,0.8912274600459595,0.4716453076198288,0.6313134767047506,0.7971966831494636,0.5879158415608748,0.7697441431590536,0.7574639670555936,0.449676393843895,0.8202945349576789,0.3919399215374406
run_38,0.259809285402298,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,77M-MTR,0.48773987206823033,0.5510959938158788,0.643840579710145,0.6653663074712587,0.21996343141739655,0.49508165827888967,0.7644105338245689,1.0061705836399115,0.9546777950310559,0.9460064090382971,0.7219385297234802,0.7672274654844302,0.47838705942459236,1.132757494316334,0.3504325714023998,1.1880237477318385,0.494131455399061,0.9628295326500548,0.5191846522781774,0.9501984396671471,0.8405820640167496,0.5274612838815254,0.8898593364355938,0.4720307223531117,0.629540108734565,0.798587685401646,0.5896396222014976,0.7666911610676498,0.7598232669869595,0.4471046420671893,0.8184842702676256,0.395176958784489
run_38,0.259809285402298,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,77M-MTR,0.48773987206823033,0.5510959938158788,0.643840579710145,0.6653663074712587,0.22459615236733083,0.48775804917570964,0.7653847130753739,1.0082690968504975,0.9556482919254659,0.9444480064581604,0.7256961171596493,0.7714191305361583,0.48572372122312363,1.1283982719757595,0.34395262817275474,1.1996318900861769,0.48474178403755874,0.9621048415837152,0.5223820943245404,0.9515393693017378,0.8491701960716538,0.52257251974416,0.8976114963219095,0.4628192666557493,0.6347750965084142,0.7967956721174799,0.5988583448064804,0.7663714253739858,0.7555336307481125,0.44427248145814746,0.8205391653211997,0.39696734261058475
run_38,0.259809285402298,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,77M-MTR,0.48773987206823033,0.5510959938158788,0.6436594202898551,0.6652830014921275,0.22135307897127382,0.48819303266225833,0.7739179214299712,1.0228720770363913,0.9531250000000001,0.9455548521531227,0.7207823489738895,0.7732508624918875,0.47008208395759643,1.1427610268732011,0.3461315836428597,1.2014638988754862,0.48474178403755874,0.9621048415837152,0.5207833733013589,0.9513976718528014,0.8521266876287489,0.5164980865149733,0.8989952756767172,0.46234652706246737,0.6361168552739385,0.7896924388172083,0.581169861266545,0.7723173284296942,0.7575926561427591,0.44157625881958323,0.8172121923773179,0.39225124658834626
run_1,0.1443094164133072,407,0.156,0.295,9044,11,2,5.198644030239773e-06,25,77M-MTR,0.6455223880597016,0.692313288014821,0.8123188405797102,0.8305776352630468,0.16845857991047625,0.5249452550320236,0.8177277235171477,1.021591047393622,0.9735054347826086,0.970599730114515,0.7236728008478658,0.7605339442646327,0.507114893723131,1.120883359769451,0.42409147243795786,1.1593073154902138,0.6431924882629109,0.9812938166280447,0.6534772182254196,0.959422154592562,0.9156973053029109,0.389183882174836,0.9160146513643339,0.42674945548865817,0.7757739922285983,0.6507902917352355,0.7313113362197272,0.649790942852556,0.7761667810569665,0.4950309310796709,0.7874651401731982,0.4018568701744878
run_1,0.1443094164133072,407,0.156,0.295,9044,11,2,5.198644030239773e-06,25,77M-MTR,0.6433901918976546,0.6907663382690357,0.8092391304347827,0.8283237666287657,0.17329785987291613,0.5226907369307936,0.8165367692545219,0.9940476787493935,0.9735054347826086,0.9708593987285019,0.7215531361402832,0.7560445231540087,0.5025848453821117,1.1226437541785184,0.44760658381772156,1.1380618417641148,0.6208920187793426,0.9791681822358724,0.6502797761790567,0.9581495487680874,0.9077581043593428,0.40202191086743244,0.9182211379375798,0.4114734451149323,0.7602377047330171,0.6709208649066946,0.7233599688798196,0.6519299931856147,0.788649622512011,0.49405100152422954,0.7919174127892753,0.41354813732709206
run_1,0.1443094164133072,407,0.156,0.295,9044,11,2,5.198644030239773e-06,25,77M-MTR,0.6476545842217484,0.6941802217000772,0.8121376811594203,0.8302603039824965,0.1700636082724262,0.5214267601852146,0.8184577405131416,1.009006549997859,0.9725349378881988,0.9699109652058412,0.7225166200982753,0.7571779659692671,0.5130541639460511,1.1130684411125802,0.4530180067076288,1.1341328347862574,0.6185446009389671,0.9791872454988378,0.6510791366906474,0.9582148990465862,0.9072752366127886,0.40704991806777585,0.9245910459271323,0.4054708822461878,0.7612578045102707,0.6672468714141567,0.7235648725105108,0.6530410031766338,0.7679735758407686,0.4828125991544404,0.799598806203826,0.415062694309975
run_1,0.1443094164133072,407,0.156,0.295,9044,11,2,5.198644030239773e-06,25,77M-MTR,0.6442786069651741,0.6901486758439982,0.8130434782608694,0.8312119453078136,0.16740885487949875,0.5239214008607683,0.818497671920271,1.0241743991938894,0.9729231366459627,0.970117226240019,0.7256961171596492,0.7646217599832206,0.5080285947887944,1.1177450772699777,0.4391525793385542,1.1463346164206605,0.6455399061032864,0.9815157815481077,0.658273381294964,0.9599252875950526,0.9117872299629768,0.39834206426535007,0.9226885568715475,0.40873060745019096,0.7447679970279618,0.6848622116737675,0.7141412218573578,0.6610103168584592,0.7914378860672615,0.48296539853870235,0.7728362444346591,0.39248918476241607
run_1,0.1443094164133072,407,0.156,0.295,9044,11,2,5.198644030239773e-06,25,77M-MTR,0.6421464108031273,0.6880179615159505,0.8106884057971014,0.828475456244651,0.1725633508385886,0.522461059694034,0.8172476491274097,0.9982957172982737,0.9734083850931676,0.9704930078830373,0.7242508912226611,0.7605664004386388,0.5143780902772426,1.1147414876947035,0.4446833057911372,1.1403659283688259,0.6150234741784038,0.9786776118288574,0.6550759392486011,0.959526280091533,0.9120951992792831,0.39433103404064945,0.9164009508783897,0.4240536507259006,0.7728121909059529,0.6621737966521489,0.7342984658547711,0.6534734679787493,0.7959420041180508,0.5011428153579587,0.7849209843925827,0.3920684598807942
run_39,0.2355813235044479,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,77M-MTR,0.6741293532338308,0.6980400986007993,0.8143115942028986,0.836200908452013,0.16752354060157015,0.5067033000920844,0.7908191376747341,1.0386521325095655,0.969138198757764,0.9657519166109253,0.7177955487041139,0.7695799042010725,0.5043045248653311,1.1153177154593865,0.4036210180655464,1.140914555813269,0.6772300469483568,0.9829389433580631,0.6023181454836132,0.952472797719575,0.8557809180358912,0.5009251130403317,0.9084654130419201,0.4329638380531952,0.7377499333511931,0.6824196068165804,0.702023311564739,0.6630661575841054,0.7463967055593685,0.44399432717894416,0.8011644405303586,0.41905458927740535
run_39,0.2355813235044479,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,77M-MTR,0.6725302061122957,0.6948011733557887,0.8139492753623188,0.8364752710712718,0.1826982926568626,0.5072854462660291,0.7924356247150246,1.0050688287195968,0.9702057453416149,0.9679561408590313,0.7157722323923307,0.7671355108313513,0.5397215699350078,1.0853245875855368,0.4604931595001768,1.1134209940649389,0.676056338028169,0.9828697769929028,0.6063149480415668,0.9518068266522124,0.8711380921840586,0.47478264409975934,0.9127851505436573,0.42617571175137003,0.7549056844970587,0.6739709338784743,0.716044426550082,0.6505544506914539,0.720487302676733,0.4909036680665779,0.794168012133666,0.4459873840100058
run_39,0.2355813235044479,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,77M-MTR,0.6727078891257996,0.6982166432712225,0.8155797101449276,0.8382207292942931,0.14711974730665747,0.5101171866163214,0.7934180128190644,1.0828124361613283,0.9680706521739131,0.9687068720982075,0.717795548704114,0.7638566609461728,0.5215221356535413,1.102627297351967,0.46458079645589395,1.1140998317904842,0.676056338028169,0.982950482420558,0.6207034372501998,0.9558223684201366,0.8425117246440301,0.5240266999296039,0.9038281953637177,0.44677426154805505,0.750993359811972,0.6662631402417337,0.7041023850014205,0.6587594760589047,0.7452385037748799,0.43377345167774584,0.8133959587063946,0.3717809660806282
run_39,0.2355813235044479,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,77M-MTR,0.6760838663823739,0.6993751335895748,0.8253623188405798,0.8516218463486256,0.17542079492429258,0.5065636990733999,0.7919576887473598,1.035548165120197,0.968944099378882,0.9661289461129552,0.7158685807881298,0.7633602024110824,0.5478626399165607,1.0779701618738633,0.4460349390938319,1.1341619495194368,0.6690140845070423,0.9824817677825688,0.605515587529976,0.953331984070826,0.860861660505154,0.4948301919332174,0.9093478314643749,0.43330901599898775,0.7381565043849942,0.6782074101716321,0.6819511921051484,0.673013602081805,0.7292381606039808,0.4322998900332461,0.8035128920201576,0.42305194264609847
run_39,0.2355813235044479,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,77M-MTR,0.6718194740582799,0.6952347131303971,0.8161231884057971,0.8382939794314546,0.1753667035822428,0.5087160578752508,0.7927135647749843,1.0233793142701157,0.969235248447205,0.9667895017252859,0.7214567877444841,0.7763488536715042,0.5290341714820844,1.095328605603261,0.47718469671037234,1.1076605834317514,0.6748826291079812,0.9828896665668445,0.6095123900879297,0.9529833311662794,0.8689765475619444,0.4819337835898187,0.9120916450180706,0.42805998885527635,0.7018471687649701,0.7173370749658379,0.65409486973191,0.6971410530659844,0.7317690459849004,0.43174273370856675,0.7788541513772688,0.3645730889343215
