run_name,min_eval_loss,hidden_size,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_attention_heads,num_hidden_layers,learning_rate,per_device_train_batch_size,pretraining_task,bace_classification_valid_roc_auc_score,bace_classification_valid_average_precision_score,bace_classification_test_roc_auc_score,bace_classification_test_average_precision_score,bace_regression_valid_pearsonr,bace_regression_valid_rmse,bace_regression_test_pearsonr,bace_regression_test_rmse,bbbp_valid_roc_auc_score,bbbp_valid_average_precision_score,bbbp_test_roc_auc_score,bbbp_test_average_precision_score,clearance_valid_pearsonr,clearance_valid_rmse,clearance_test_pearsonr,clearance_test_rmse,clintox_valid_roc_auc_score,clintox_valid_average_precision_score,clintox_test_roc_auc_score,clintox_test_average_precision_score,delaney_valid_pearsonr,delaney_valid_rmse,delaney_test_pearsonr,delaney_test_rmse,lipo_valid_pearsonr,lipo_valid_rmse,lipo_test_pearsonr,lipo_test_rmse,tox21_valid_roc_auc_score,tox21_valid_average_precision_score,tox21_test_roc_auc_score,tox21_test_average_precision_score
run_38,0.2860958278179168,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,10M-MTR,0.5104832977967306,0.5517366650478506,0.6983695652173914,0.7148752562788403,0.17809967170589758,0.5371588527868735,0.7734732929218429,1.0718800683589154,0.8431677018633541,0.8581566704676435,0.5337701127276231,0.5912558350073285,0.45106722008107303,1.1499180263918694,0.4002871169601253,1.141309797723509,0.6502347417840375,0.9817018714936929,0.5991207034372502,0.9533664843177607,0.8322634032142462,0.5394898963593304,0.8851238540445452,0.4801490423919531,0.6035968252365029,0.8102756734889976,0.5697694976041194,0.7827544651526583,0.7586221688400823,0.44315223806913867,0.8237682861196731,0.4520729157534402
run_38,0.2860958278179168,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,10M-MTR,0.5104832977967306,0.5517366650478506,0.6981884057971015,0.7142713915445408,0.17022214740444186,0.5380975693617811,0.7790562570232933,1.0743303641621813,0.843458850931677,0.8587693074823396,0.5336737643318239,0.5895239199343193,0.4417907598748249,1.1579505152088931,0.40058643794050697,1.1451309817394282,0.6431924882629108,0.9810418488878397,0.6015187849720223,0.9539568816574556,0.8281687700279126,0.5453583825683357,0.8742809442731767,0.5008134949872615,0.6241357066238548,0.8038578858916888,0.5925729763585776,0.7817012717989745,0.749270761839396,0.4306745042603705,0.8183864181222174,0.45440018701987783
run_38,0.2860958278179168,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,10M-MTR,0.5104832977967306,0.5517366650478506,0.6983695652173914,0.7148752562788403,0.16957684810808604,0.5396565083306724,0.776681193197895,1.0804712760441937,0.8435559006211181,0.8593896084778134,0.534637248289816,0.5918394506649418,0.45123101530318727,1.1497283175055315,0.38739151185289433,1.1477266819205278,0.6561032863849765,0.9819944882829773,0.6047162270183853,0.954248522365849,0.8229444820247833,0.5528716878599517,0.8695648008604084,0.5089304731592085,0.6108821434609653,0.8077131524037212,0.5749300036538876,0.7858535233114161,0.7529598490048043,0.4368134711414237,0.8201477567395665,0.4453913656839488
run_38,0.2860958278179168,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,10M-MTR,0.5104832977967306,0.5517366650478506,0.6983695652173914,0.7148752562788403,0.1764412043787355,0.5371475763908894,0.7766407967731085,1.0775657914567023,0.843264751552795,0.8593925287231571,0.5343482031024183,0.5901647762253184,0.4395938438022747,1.1604881872500825,0.395244675574268,1.151186454069957,0.642018779342723,0.9810705526209763,0.5999200639488409,0.9537206600397137,0.8142328029735735,0.5639096015763048,0.8621230278234839,0.523273167391069,0.6179607291765618,0.8059204986316676,0.5838301436493636,0.7846077493885394,0.75420384351407,0.45188764421582284,0.8313518273888155,0.45607765636852676
run_38,0.2860958278179168,126,0.109,0.279,456,3,2,2.0809594829866996e-05,25,10M-MTR,0.5104832977967306,0.5517366650478506,0.6983695652173914,0.7148752562788403,0.1788193125610074,0.5348504282083167,0.7754475693025812,1.0735742159097414,0.844332298136646,0.8601241494676456,0.5356007322478081,0.5897871388738156,0.44343874526147886,1.1606062444139544,0.3965597736085781,1.154636901317529,0.65962441314554,0.9823260251594403,0.6039168665067947,0.9542809381409892,0.812914292836407,0.5648537187698072,0.8579248271731877,0.5307973746465463,0.6280111636246546,0.8063302188987906,0.5963770115680849,0.7857524015133941,0.7540751544269045,0.44787265091535255,0.8268995547727384,0.4504531409990515
run_39,0.2045844197273254,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,10M-MTR,0.6814143567874911,0.698215789981247,0.8347826086956521,0.8499429305707376,0.15938569968441463,0.5222134603032995,0.7777261058989097,1.0702270706501809,0.9701086956521738,0.9703891492843162,0.7148087484343387,0.7496363690413056,0.5072140206968903,1.1104304685544095,0.41553508134538053,1.1392546320577086,0.6842723004694836,0.9837651214908778,0.6071143085531575,0.9434485570584572,0.8427080999041848,0.5216523412102625,0.900703053745695,0.44977041296627124,0.7682262732972833,0.6486324683582301,0.7034106017490078,0.6614248284942412,0.7451956074124914,0.43700864115249516,0.8108518029257791,0.4353662537076563
run_39,0.2045844197273254,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,10M-MTR,0.6814143567874912,0.6996936016590043,0.8317028985507248,0.8485817984509623,0.19066827672987427,0.5170074050443896,0.7793351276590412,1.0150352758127148,0.9709821428571429,0.9710488651142479,0.7163503227671258,0.7501097117079729,0.5019574817894887,1.1147645119970582,0.4398529663228972,1.1249619135934796,0.6913145539906103,0.9842937190933786,0.6111111111111112,0.9436286841771245,0.8481949613253195,0.5148036111747829,0.9013919820972429,0.4492473987207203,0.7497064451099352,0.6703506103061112,0.7012031967662101,0.6609729322670097,0.7483699382292381,0.41880020830640624,0.820343461030383,0.4128738424515631
run_39,0.2045844197273254,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,10M-MTR,0.6831911869225301,0.704324971642748,0.8333333333333333,0.8502462341305134,0.15598023070189954,0.5237219614395486,0.7780779282052619,1.0740323961099862,0.9702057453416149,0.9718771490383251,0.7155795356007323,0.7614883088930253,0.5234973355609405,1.1013097508059675,0.39426319100954976,1.1442940635362264,0.6772300469483568,0.983340737315694,0.6215027977617905,0.9447926734792411,0.8356110524742584,0.5320775786362401,0.8937590694292828,0.46510280742096016,0.7498255762785297,0.66727586783834,0.6963450063943022,0.6670629958339398,0.7476407000686343,0.45181992059258275,0.8208327217574245,0.40329617418571984
run_39,0.2045844197273254,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,10M-MTR,0.6810589907604834,0.6995288652912569,0.8344202898550724,0.8508057089171442,0.17911529043202304,0.5187859819066668,0.7795004922927525,1.0276258395847113,0.96972049689441,0.9719084608880403,0.7168320647461219,0.7621713359149733,0.501028606048748,1.116349789481104,0.385539685177012,1.1490822889571828,0.6854460093896714,0.9838319179026684,0.6167066346922463,0.9477755123770879,0.8420744779758658,0.5210283061876225,0.9003011459851807,0.44899235370600915,0.7659770114253746,0.6492164957867872,0.7070393544852382,0.6565243232735911,0.7467398764584764,0.4330237800971048,0.8233279514653359,0.42960378049723613
run_39,0.2045844197273254,209,0.176,0.128,3968,11,3,1.5532792068847015e-06,25,10M-MTR,0.6812366737739872,0.7023488705924648,0.8313405797101449,0.8483672691641122,0.18198306166486747,0.518238785426745,0.7799914637299095,1.031411637090676,0.9695263975155279,0.9700860854516868,0.7150977936217361,0.7600703122600372,0.496859944066842,1.1179323836875328,0.4173454278902498,1.1355409320640562,0.6842723004694836,0.9837651214908778,0.605515587529976,0.9429947120312363,0.845870670618059,0.5151250398663191,0.9018776957130348,0.4461906046059564,0.7678083721343407,0.6488920324200278,0.7023982056772545,0.6676499947865331,0.7459248455730955,0.43184139314811126,0.8072312735456725,0.39622684025272265
