run_name,min_eval_loss,hidden_size,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_attention_heads,num_hidden_layers,learning_rate,pretraining_task,bace_classification_valid_roc_auc_score,bace_classification_valid_average_precision_score,bace_classification_test_roc_auc_score,bace_classification_test_average_precision_score,bace_regression_valid_pearsonr,bace_regression_valid_rmse,bace_regression_test_pearsonr,bace_regression_test_rmse,bbbp_valid_roc_auc_score,bbbp_valid_average_precision_score,bbbp_test_roc_auc_score,bbbp_test_average_precision_score,clearance_valid_pearsonr,clearance_valid_rmse,clearance_test_pearsonr,clearance_test_rmse,clintox_valid_roc_auc_score,clintox_valid_average_precision_score,clintox_test_roc_auc_score,clintox_test_average_precision_score,delaney_valid_pearsonr,delaney_valid_rmse,delaney_test_pearsonr,delaney_test_rmse,lipo_valid_pearsonr,lipo_valid_rmse,lipo_test_pearsonr,lipo_test_rmse,tox21_valid_roc_auc_score,tox21_valid_average_precision_score,tox21_test_roc_auc_score,tox21_test_average_precision_score
run_34,0.1316108703613281,696,0.148,0.226,8436,12,2,8.711382732005107e-05,10M-MLM,0.6558280028429281,0.6611410738537272,0.6528985507246376,0.7471424914508585,0.010728692736111295,0.5819042721804445,0.19122839729802793,1.2526367335088309,0.952639751552795,0.9552215854535899,0.6767511320936507,0.7221634827065546,0.4619231278145465,1.1660404751727715,0.5855899947858898,1.007350629163183,0.6948356807511737,0.9768140770393008,0.6119104716227017,0.9536070915017163,0.8217572061508911,0.5596267099568552,0.8448822445197858,0.5665977801060693,0.6950971479342178,0.7507427535508293,0.6807947560219554,0.6968124630195832,0.7702899794097461,0.4299654948583073,0.7522872938989188,0.3920068184332645
run_34,0.1316108703613281,696,0.148,0.226,8436,12,2,8.711382732005107e-05,10M-MLM,0.6808813077469794,0.6802804835639431,0.721376811594203,0.787214681621631,0.010596815353559413,0.5817717797338764,0.19137204009669934,1.2525849310405144,0.952251552795031,0.952802158705136,0.6818575970710087,0.727710261404342,0.4349233942976406,1.1806202195698683,0.5588349218929738,1.0287887040305446,0.6901408450704226,0.9770177331139343,0.614308553157474,0.9548078756090388,0.8472199288217125,0.5169805776693416,0.8651442569810895,0.5374595330903654,0.7235878951899817,0.7274630257690208,0.7137090809215628,0.677000977952149,0.7697752230610844,0.42734291109730166,0.7527765546259602,0.4020693481387384
run_34,0.1316108703613281,696,0.148,0.226,8436,12,2,8.711382732005107e-05,10M-MLM,0.7123312011371713,0.7058576516433921,0.7755434782608697,0.8224130507211285,0.010473651581127043,0.5817984534411669,0.19132421849251657,1.2526031130579645,0.9517663043478262,0.9540978166827638,0.6761730417188553,0.7226627325762047,0.46996320694899646,1.1697737164776265,0.6005373009166297,0.9952595871261841,0.6995305164319249,0.9770718700491849,0.6159072741806556,0.9541264152633717,0.8437211414513335,0.5224636186241491,0.8579241358575509,0.544972202748584,0.7127849229749448,0.7306138238145969,0.7026845291309095,0.6765452399665993,0.7720487302676733,0.429428257857479,0.7559078232790254,0.39354877340635835
run_34,0.1316108703613281,696,0.148,0.226,8436,12,2,8.711382732005107e-05,10M-MLM,0.673951670220327,0.6760483431440726,0.7346014492753623,0.7941561028063766,0.010352913047116427,0.5818200439696394,0.19130767895628897,1.2526172710292067,0.9543866459627329,0.9567431206204257,0.6776182676558435,0.7226585581052204,0.45098841919204535,1.169613562848486,0.5668502596699854,1.0222856309754513,0.7018779342723005,0.9779697428070683,0.617505995203837,0.9549456255501139,0.8401762195296283,0.5256771611475428,0.8584290382147113,0.5444192813044194,0.7112806887670144,0.7424725505589367,0.7011868339457661,0.6832994173468724,0.7667295813315032,0.4280323512977101,0.7503302509907529,0.38119214661179923
run_34,0.1316108703613281,696,0.148,0.226,8436,12,2,8.711382732005107e-05,10M-MLM,0.7062899786780383,0.7013817897944002,0.7697463768115942,0.8242025025767412,0.010661317096125944,0.5817088969679524,0.19134453311110672,1.2525823336365254,0.953610248447205,0.9553155467219652,0.6787744484054341,0.7234799867463602,0.4566946586164323,1.1746079863690444,0.5733443531986738,1.0188218945363725,0.7065727699530517,0.9778692653408441,0.6239008792965628,0.9565355824714804,0.8109759287605964,0.5661639501248301,0.8420918321689197,0.558832510938256,0.7182500033885166,0.7241823244613382,0.7062172475537468,0.6749605685413456,0.7715768702814001,0.42992384002604916,0.7509173638632028,0.3902486433844385
run_38,0.457947313785553,126,0.109,0.279,456,3,2,2.0809594829866996e-05,10M-MLM,0.4719260838663824,0.5678114666388563,0.5478260869565218,0.6336433739789433,0.1660333306684232,0.5551000551927145,0.5173521801813554,1.179242144830936,0.40469720496894407,0.5304885760827837,0.47576837845649866,0.5255211634462975,0.1013623961826821,1.2858540711366069,0.26988841194173285,1.2312789238238524,0.5387323943661972,0.9680635962239784,0.6446842525979216,0.9584395988864414,0.7233181616806568,0.6749188101234708,0.7978854399795828,0.6271403350672815,0.580184074977873,0.8276114782152407,0.5108745758735703,0.805914968297885,0.7396619766643788,0.39048313512838606,0.7619746562943392,0.3347737922766092
run_38,0.457947313785553,126,0.109,0.279,456,3,2,2.0809594829866996e-05,10M-MLM,0.4717484008528785,0.5677625333838161,0.5478260869565218,0.6336433739789433,0.20171027006567402,0.5491310841412587,0.5335663766610063,1.1494695783057438,0.4046001552795031,0.5304528617970694,0.47576837845649866,0.5255211634462975,0.11673033133819828,1.283192122289383,0.3261527455549087,1.2219144379294555,0.539906103286385,0.9681174305759396,0.6414868105515588,0.9582636332269912,0.7185710635177267,0.6791789963141229,0.7991744719784306,0.6269712386921164,0.5684343758894145,0.8320735394635063,0.503531112550065,0.8064999429372876,0.7414207275223061,0.4197565551256036,0.7538040021527471,0.32571803375038216
run_38,0.457947313785553,126,0.109,0.279,456,3,2,2.0809594829866996e-05,10M-MLM,0.4719260838663824,0.5678114666388563,0.5478260869565218,0.6336433739789433,0.1728483024002889,0.5469639746707997,0.5142308501159683,1.1905666460121345,0.4046001552795031,0.5304528617970694,0.47567203006069947,0.5254539441909941,0.09008043177842515,1.2864372780714617,0.27499579234239435,1.2304341903775908,0.5316901408450704,0.9677280796648985,0.63189448441247,0.9569728428376432,0.7091828571057569,0.6882406170788556,0.7931914233502451,0.633648820072453,0.5724459438465817,0.8279334313070553,0.4707388165429759,0.8360426425645529,0.7384179821551132,0.4356621544778674,0.7501834727726405,0.3481282619181834
run_38,0.457947313785553,126,0.109,0.279,456,3,2,2.0809594829866996e-05,10M-MLM,0.4719260838663824,0.5678114666388563,0.5478260869565218,0.6336433739789433,0.17055424490551535,0.5526032836974749,0.5422273641446226,1.1646384540607615,0.4046001552795031,0.5304528617970694,0.47567203006069947,0.5254539441909941,0.11292148565235917,1.2850498170781868,0.25900680867845904,1.2329355544865368,0.5316901408450704,0.9657229223016455,0.6342925659472423,0.9561997900652248,0.7172586232063347,0.6803647432446366,0.8002793254697091,0.6232269592994426,0.5849187217559264,0.8285317012035881,0.5281768890797218,0.7887222937466755,0.7405199039121483,0.3815942589686277,0.7665737071285288,0.37328930848325587
run_38,0.457947313785553,126,0.109,0.279,456,3,2,2.0809594829866996e-05,10M-MLM,0.4719260838663824,0.5678114666388563,0.5478260869565217,0.6336433739789434,0.1816924169421952,0.5547774289716665,0.5090934381297991,1.1864947363317284,0.40469720496894407,0.5304885760827837,0.47567203006069947,0.5254539441909941,0.09752309291787326,1.2856128465431134,0.29354734892196854,1.2268951648558948,0.5258215962441315,0.9660357096516943,0.635091926458833,0.9566079761879274,0.7063387273672372,0.6862492645030214,0.7852201247627266,0.6460435487545528,0.5828053972825518,0.8237512023192245,0.5290072131213677,0.7948901924308872,0.7169698009608785,0.38230206962661073,0.736092763833847,0.34675758519916017
run_45,0.1470169872045517,384,0.109,0.144,464,12,3,0.0001408115147143,10M-MLM,0.6336176261549397,0.6793996570403065,0.8007246376811594,0.8366825926301639,0.1810558527693,0.5363919877616677,0.7412261706266261,1.0681350660238378,0.9699145962732919,0.966441861720148,0.7471818094228732,0.7637400896211712,0.42396857412651556,1.1672878939204285,0.48928112565128795,1.0826143734910643,0.6291079812206573,0.9782035511559347,0.6662669864108713,0.9680298415023311,0.85198284443749,0.5051030735029549,0.9058809935582413,0.4412184964643116,0.7444439895763534,0.7055186148375062,0.7228837223043512,0.6656792137389099,0.783716540837337,0.4729805446911039,0.7405939625226282,0.35284455237943846
run_45,0.1470169872045517,384,0.109,0.144,464,12,3,0.0001408115147143,10M-MLM,0.6416133617626155,0.6877029578795425,0.8105072463768116,0.8422013802712336,0.1786694218785246,0.5385507442896499,0.7252995559563518,1.1199124390518895,0.9699145962732919,0.9648567802118599,0.7463146738606803,0.7667260905971767,0.41648469213119266,1.1720773987945006,0.4835430951622569,1.0861448931814899,0.6138497652582159,0.9774545005601377,0.6774580335731415,0.9695194776168724,0.8635321672509435,0.48605806457313466,0.9095798711141605,0.43543133425029323,0.740711210752393,0.7354737129017325,0.7179526450767506,0.6967398297584246,0.7866763898421414,0.4694469578620656,0.732325456235628,0.35785325624611647
run_45,0.1470169872045517,384,0.109,0.144,464,12,3,0.0001408115147143,10M-MLM,0.6410803127221038,0.6835138588508344,0.8076086956521739,0.8399617103813404,0.17505868184918671,0.5446106151240059,0.7152566420097883,1.1444319971268488,0.9703027950310559,0.9662054580911926,0.7444840543404954,0.7582815664345363,0.4197077166451486,1.1700069656414782,0.48952659495159123,1.0824010252756948,0.647887323943662,0.9801740343777083,0.6806554756195045,0.9686399748158034,0.8588701830261967,0.4925757415232722,0.9082317875239669,0.43680146412726173,0.7492663422526689,0.7008213868115689,0.7338066752751117,0.657532676761113,0.7772391901166781,0.4517589008763224,0.7453887176476344,0.36615562381981637
run_45,0.1470169872045517,384,0.109,0.144,464,12,3,0.0001408115147143,10M-MLM,0.6433901918976546,0.6837998464255605,0.8105072463768115,0.8420508129683171,0.17518164950319592,0.5397642322420477,0.727938394369069,1.1264501127803248,0.9692352484472049,0.9639104564646953,0.7490124289430582,0.7679131212275487,0.41495419844824677,1.1722708154318315,0.4799268206483294,1.0897380304209079,0.6232394366197184,0.9785151906409287,0.6670663469224621,0.9670250631660987,0.8604129555602802,0.49214678505044623,0.9098324847097294,0.4358141626729953,0.7444555480457282,0.7126988240760144,0.7124868478696172,0.6830046393585474,0.7559196980096088,0.41947901275620225,0.7341846469983854,0.3525191088028709
run_45,0.1470169872045517,384,0.109,0.144,464,12,3,0.0001408115147143,10M-MLM,0.6400142146410803,0.6821551053491247,0.8085144927536232,0.8402427370804386,0.18521296935413334,0.536827019773968,0.7386070397586348,1.0890869473637592,0.968847049689441,0.9636580637761597,0.7467964158396763,0.768084402412941,0.41870899310284293,1.1708460562774876,0.48197855132678924,1.086908208903915,0.6384976525821597,0.9794324839380333,0.67585931254996,0.9683991205746649,0.8423620252684808,0.5198448634222863,0.9018611036546289,0.44883747317381106,0.7208651910695432,0.7340761886114712,0.692786905266447,0.6924442940660178,0.7802848318462594,0.4745019690978448,0.7480307255736582,0.3586377117717111
run_19,0.1964402794837951,57,0.129,0.139,10476,3,5,5.778969155345522e-05,10M-MLM,0.5206112295664533,0.5917516853797796,0.5809782608695652,0.6874188269442543,0.2688716327818993,0.5678988722549418,0.653381150686115,1.1995413811707398,0.5914208074534161,0.6968952673848194,0.575970710087677,0.5753725915160496,0.3521525834018241,1.2290288695205633,0.4413830633495582,1.1669858868937844,0.7194835680751174,0.9846707596764093,0.5335731414868106,0.9529396073242083,0.7289349865385899,0.6989213306210315,0.777678143052289,0.7201304632697318,0.6608571716681346,0.7597219232140981,0.5821823359439464,0.7503240906396277,0.7353079958819493,0.4042447414241659,0.7301727090366456,0.3787700023044933
run_19,0.1964402794837951,57,0.129,0.139,10476,3,5,5.778969155345522e-05,10M-MLM,0.5207889125799574,0.591858747117828,0.5809782608695652,0.6874188269442543,0.343638477392175,0.5592587953846981,0.672247013012832,1.170662337826746,0.5930706521739131,0.6901129872049654,0.5807881298776376,0.5799923381430663,0.3997035167487819,1.2099658431915812,0.46969822299598146,1.1484599983267811,0.6015258215962442,0.9745736386072192,0.4872102318145484,0.9313142322430386,0.7309107846526245,0.6955524680190202,0.7797114484756562,0.7217683210535175,0.6707138503124987,0.7467128354310015,0.6242567385911553,0.7177931196976318,0.7302676733013042,0.41412179283212336,0.7128039532266744,0.34582188350285425
run_19,0.1964402794837951,57,0.129,0.139,10476,3,5,5.778969155345522e-05,10M-MLM,0.5206112295664533,0.5917516853797796,0.5809782608695652,0.6874188269442543,0.35385869875784615,0.5610925733986791,0.6756181702167268,1.1658198545163434,0.5893827639751552,0.6911058937282394,0.5766451488582716,0.5749529379297565,0.4056591074634751,1.2107423636786694,0.39885660308938514,1.1727410848132316,0.7100938967136151,0.9849668045684015,0.5255795363709033,0.9511264163320496,0.7163008565510347,0.7003116664596573,0.7837389467519712,0.7120050410158044,0.6972816451148109,0.7302886476595357,0.6636977604887953,0.6962533629626408,0.7094629375428962,0.4328101642866669,0.7155927393708107,0.34101769521692266
run_19,0.1964402794837951,57,0.129,0.139,10476,3,5,5.778969155345522e-05,10M-MLM,0.5207889125799573,0.5917982319934204,0.5809782608695652,0.6874188269442543,0.31915552993062385,0.5668453064445833,0.6833066118746086,1.1817425920992959,0.5978260869565216,0.6951284751567468,0.5803545620965411,0.5779785740414569,0.34762081089864616,1.2261863372994422,0.33968253418045036,1.1872656302138813,0.7323943661971831,0.9864710665433678,0.5631494804156676,0.9572094416971453,0.7170332707121865,0.7047814017383216,0.7735750611088957,0.729393782501919,0.6758007456942741,0.7478149155153008,0.6338987226819819,0.7183383614536284,0.7009694577899794,0.3608354026249424,0.724546210675669,0.37936847374619
run_19,0.1964402794837951,57,0.129,0.139,10476,3,5,5.778969155345522e-05,10M-MLM,0.5206112295664534,0.5898141050092934,0.5809782608695652,0.6874188269442543,0.3137189708334444,0.5681470029244519,0.6659716427389111,1.1917664619362147,0.593167701863354,0.688426219071375,0.5820406590230273,0.5802918406690689,0.3837885845889114,1.2177325353279247,0.3935554220899462,1.1761221779953646,0.6960093896713615,0.9766246672470525,0.4952038369304556,0.9448148351839377,0.731117194022181,0.692660806810028,0.7738539393583709,0.7234468078527925,0.6548155575876817,0.7680897078662475,0.5656687613898684,0.7599065218056058,0.7222675017158544,0.38027804685351985,0.7224913156220951,0.316988994670814
