run_name,min_eval_loss,hidden_size,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_attention_heads,num_hidden_layers,learning_rate,per_device_train_batch_size,pretraining_task,bace_classification_valid_roc_auc_score,bace_classification_valid_average_precision_score,bace_classification_test_roc_auc_score,bace_classification_test_average_precision_score,bace_regression_valid_pearsonr,bace_regression_valid_rmse,bace_regression_test_pearsonr,bace_regression_test_rmse,bbbp_valid_roc_auc_score,bbbp_valid_average_precision_score,bbbp_test_roc_auc_score,bbbp_test_average_precision_score,clearance_valid_pearsonr,clearance_valid_rmse,clearance_test_pearsonr,clearance_test_rmse,clintox_valid_roc_auc_score,clintox_valid_average_precision_score,clintox_test_roc_auc_score,clintox_test_average_precision_score,delaney_valid_pearsonr,delaney_valid_rmse,delaney_test_pearsonr,delaney_test_rmse,lipo_valid_pearsonr,lipo_valid_rmse,lipo_test_pearsonr,lipo_test_rmse,tox21_valid_roc_auc_score,tox21_valid_average_precision_score,tox21_test_roc_auc_score,tox21_test_average_precision_score
run_45,0.0407936871051788,384,0.109,0.144,464,12,3,0.0001408115147143,25,77M-MTR,0.5854655294953802,0.6269272478150427,0.7590579710144928,0.8166473989082342,0.1781280391200767,0.5154694430245413,0.7074509193657852,1.1265767558723938,0.967585403726708,0.9636795181769986,0.7238654976394643,0.7618165525815087,0.5078154111360635,1.1319283251462686,0.4507289515948154,1.143312588199113,0.7946009389671362,0.9903366202276728,0.7741806554756195,0.9803417088872688,0.9037254302491592,0.4132632726393322,0.9123847856645806,0.4247407053941376,0.824663017041399,0.5766205490522516,0.7727458539991987,0.5942990319008746,0.7759951956074124,0.4891902278478464,0.7706834972356769,0.435601513609166
run_45,0.0407936871051788,384,0.109,0.144,464,12,3,0.0001408115147143,25,77M-MTR,0.5854655294953802,0.6269272478150427,0.7590579710144928,0.8166473989082342,0.1773224286476276,0.5156606889647569,0.7072254577676635,1.1262664180739417,0.96777950310559,0.9641724085001184,0.7249253299932555,0.7625915280520883,0.5070708350997204,1.1263417569787195,0.4446620214762875,1.139058301843312,0.7992957746478874,0.9906255623803826,0.7685851318944845,0.9794001591814856,0.9035364431362088,0.4133151647027722,0.9116285494059396,0.4270278045816942,0.8323109189520427,0.5704672572678114,0.772039853805629,0.6048712417546906,0.7708905284831845,0.4946482383399562,0.7711727579627183,0.4420447450119047
run_45,0.0407936871051788,384,0.109,0.144,464,12,3,0.0001408115147143,25,77M-MTR,0.5854655294953802,0.6269272478150427,0.7590579710144928,0.8166473989082342,0.1797502482473411,0.5143035655520318,0.7103666983038027,1.1262196897759262,0.9680706521739132,0.9627503955269804,0.7225166200982752,0.762113095939014,0.5080097910318927,1.1280464837715,0.4409960990847251,1.1474156204862556,0.7946009389671361,0.9903196870319966,0.7749800159872102,0.980178553529158,0.9030441014726522,0.4131843458492745,0.9122639599040632,0.4239268209237247,0.8288908076297701,0.5771925777853617,0.769522705924478,0.6065747186486002,0.7822580645161291,0.4937585558008482,0.7704877929448604,0.4333653340877194
run_45,0.0407936871051788,384,0.109,0.144,464,12,3,0.0001408115147143,25,77M-MTR,0.5854655294953802,0.6269272478150427,0.7590579710144928,0.8166473989082342,0.1782358941522971,0.5152108113935592,0.7099500064424453,1.1284589455380365,0.967973602484472,0.965508589890393,0.7247326332016572,0.7614393732551072,0.5110671767771843,1.1242907979198236,0.4486219720773625,1.1376909684120644,0.7969483568075117,0.990477792669926,0.7685851318944844,0.9793943315318798,0.9059853047257028,0.4082883671581602,0.9134919758522796,0.4226148761802659,0.8273552720252758,0.5783470126422947,0.773160797085815,0.6024781957419595,0.7786118737131091,0.4951363333051791,0.7786584470864524,0.4415136819413841
run_45,0.0407936871051788,384,0.109,0.144,464,12,3,0.0001408115147143,25,77M-MTR,0.5854655294953802,0.6269272478150427,0.7590579710144928,0.8166473989082342,0.1769217666980246,0.5148243386421246,0.7120881826261349,1.1337010688162423,0.968167701863354,0.965492044265846,0.7271413430966374,0.7641648033414332,0.5152700921808202,1.118425167671155,0.4469457505449047,1.1351601265247118,0.8075117370892018,0.991096185676706,0.7645883293365308,0.9784104925382286,0.901111504485716,0.4190325759715306,0.9096107951154382,0.4317164479248188,0.8110024791838795,0.5965053396047842,0.769441780205192,0.594937350678763,0.7772391901166781,0.4900207569577958,0.7715152404716474,0.4404376751102518
run_45,0.0467022396624088,384,0.109,0.144,464,12,3,0.0001408115147143,25,10M-MTR,0.6238450604122245,0.6879240368348928,0.7344202898550726,0.8012371240488707,0.2166422016411826,0.5026862387965751,0.7484174429335124,1.115619497437114,0.9753493788819876,0.9727294690140752,0.7240581944310628,0.769673956948403,0.4819819238091275,1.1316646882314711,0.4516413781531924,1.117686371268538,0.8274647887323944,0.9919638334009436,0.7310151878497202,0.969455779356764,0.8668707743541861,0.476958639347283,0.8943434197092478,0.4592074937113123,0.8248584438657837,0.5747297994987487,0.7763295094645556,0.591582420485937,0.769732326698696,0.4645190836780582,0.7840403150839081,0.4112975350318104
run_45,0.0467022396624088,384,0.109,0.144,464,12,3,0.0001408115147143,25,10M-MTR,0.6242004264392323,0.6880310434062483,0.7346014492753624,0.801296219922756,0.2240202630447094,0.501415292598158,0.74463380995512,1.103819291669323,0.9754464285714286,0.973094055906059,0.7229983620772713,0.7704337105180137,0.4814275001391919,1.1336631835429003,0.4576356293949813,1.1150631368511523,0.8298122065727699,0.99207566309456,0.7310151878497202,0.9694271270974256,0.8663691718642326,0.4779257524286509,0.8956951753765697,0.4564174170689871,0.8199518580417732,0.5845565381378016,0.7775261055007043,0.5928857741674454,0.7724776938915581,0.4635632732957956,0.7854102451196242,0.4147648218697306
run_45,0.0467022396624088,384,0.109,0.144,464,12,3,0.0001408115147143,25,10M-MTR,0.6247334754797441,0.6886755543768464,0.7347826086956523,0.8014500345248889,0.2264900201234299,0.5019273446217161,0.7417473985592249,1.0973225375880402,0.9753493788819876,0.9720717799639338,0.7222275749108776,0.7674962958381518,0.480890910555478,1.1351188892754205,0.4563416056509501,1.1177665112938917,0.8251173708920189,0.9918238735823992,0.7326139088729018,0.969554745646033,0.8667154519278734,0.4773984834447461,0.8952177993352497,0.4574127395001873,0.8266208266421431,0.5694261090448886,0.7830010944507406,0.5799132140796961,0.773850377487989,0.4690760528705853,0.7814961593032926,0.4153334955106206
run_45,0.0467022396624088,384,0.109,0.144,464,12,3,0.0001408115147143,25,10M-MTR,0.6238450604122245,0.6878321637872904,0.7346014492753624,0.80083606921661,0.224741988755608,0.501582206825587,0.7420381786272394,1.0987655638903244,0.9754464285714286,0.9725423294706768,0.7223239233066769,0.7691900583913559,0.4741618826311697,1.135248042016666,0.4507830701014712,1.1122404811910456,0.8309859154929577,0.9921659654546506,0.7318145483613109,0.9701058151691376,0.8667820319893895,0.4772735620841101,0.8955166843595059,0.4568319682931928,0.8268214223882652,0.5758583940254628,0.7789069465032982,0.5909855208485455,0.7724347975291695,0.4635156717688495,0.782278976466559,0.4141342624978317
run_45,0.0467022396624088,384,0.109,0.144,464,12,3,0.0001408115147143,25,10M-MTR,0.6236673773987206,0.6878111183137929,0.7344202898550726,0.8007559198973302,0.2306137424739301,0.5026180161827823,0.740537023185868,1.091554460761172,0.9758346273291926,0.973945257399056,0.7239618460352634,0.7696420994275412,0.4765865948040111,1.1350992661070007,0.4498607901396146,1.1172974321795106,0.835680751173709,0.9924241324565892,0.7270183852917665,0.9696752628296283,0.8670621284747619,0.4768096763802701,0.8960429794907334,0.4557024474944601,0.8250792812281911,0.5714827171454315,0.7808007892524853,0.5804817215370565,0.7732927247769389,0.4635099093247888,0.7800773031948726,0.4142561469890852
