run_name,min_eval_loss,hidden_size,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_attention_heads,num_hidden_layers,learning_rate,pretraining_task,bace_classification_valid_roc_auc_score,bace_classification_valid_average_precision_score,bace_classification_test_roc_auc_score,bace_classification_test_average_precision_score,bace_regression_valid_pearsonr,bace_regression_valid_rmse,bace_regression_test_pearsonr,bace_regression_test_rmse,bbbp_valid_roc_auc_score,bbbp_valid_average_precision_score,bbbp_test_roc_auc_score,bbbp_test_average_precision_score,clearance_valid_pearsonr,clearance_valid_rmse,clearance_test_pearsonr,clearance_test_rmse,clintox_valid_roc_auc_score,clintox_valid_average_precision_score,clintox_test_roc_auc_score,clintox_test_average_precision_score,delaney_valid_pearsonr,delaney_valid_rmse,delaney_test_pearsonr,delaney_test_rmse,lipo_valid_pearsonr,lipo_valid_rmse,lipo_test_pearsonr,lipo_test_rmse,tox21_valid_roc_auc_score,tox21_valid_average_precision_score,tox21_test_roc_auc_score,tox21_test_average_precision_score
run_11,0.6951735019683838,112,0.118,0.183,4844,8,5,1.653224652227841e-06,5M-MLM,0.6176261549395878,0.6425857966602664,0.7422101449275362,0.805728111088908,0.048412948116837363,0.4862380467342731,0.7900353922943376,1.0624082889304938,0.47874611801242234,0.5697099400466759,0.4794296174968687,0.520390208774595,0.20938268661396786,1.2649956967657034,0.3066404739935876,1.1972405239558586,0.7699530516431925,0.988158186476507,0.4632294164668266,0.9374210972487593,0.6541820714059874,0.7410439330416841,0.7192119265552784,0.7437311258583585,0.6341808589968291,0.7773384478378396,0.5305159405083952,0.7904848620271341,0.7651424159231298,0.40208758903293207,0.7250843974754146,0.2645279686526727
run_11,0.6951735019683838,112,0.118,0.183,4844,8,5,1.653224652227841e-06,5M-MLM,0.6393034825870646,0.6916992528488362,0.7634057971014493,0.7960367108132974,0.08802549217303013,0.517607107433451,0.7607934766361886,1.064759940178448,0.47855201863354035,0.5696113459015382,0.47952596589266794,0.5204027857013402,0.2206997656517777,1.2662886984250183,0.3099672050163596,1.2058109408495676,0.8039906103286385,0.9907106648937634,0.48840927258193445,0.9303480199128297,0.6511816506220041,0.7533399573321801,0.7286834010910591,0.7562068869116428,0.6021417646423756,0.8036711453601678,0.4713590107058979,0.8204494561871686,0.7597374742621825,0.4065840202996978,0.7370223592152257,0.27870254721329635
run_11,0.6951735019683838,112,0.118,0.183,4844,8,5,1.653224652227841e-06,5M-MLM,0.6226012793176973,0.6508229662107918,0.7543478260869565,0.8168778724348398,0.06912307868043414,0.5014600900134033,0.7826421367041985,1.0731835106826855,0.4789402173913043,0.569859007574432,0.47952596589266794,0.5204207001635328,0.19068149817333213,1.2722720597102584,0.36849901883520864,1.2058235430003374,0.784037558685446,0.9894069209789259,0.4696243005595524,0.9384775650316555,0.676407017805704,0.7256990030566033,0.748754172698334,0.7190285615972452,0.5896829038215299,0.8138958147832217,0.5115260669871922,0.7921444902642653,0.7327556623198352,0.37815527465469084,0.7533636674984099,0.26583245994945287
run_11,0.6951735019683838,112,0.118,0.183,4844,8,5,1.653224652227841e-06,5M-MLM,0.6517412935323383,0.7037734377579319,0.7521739130434784,0.8149210943612346,0.053442069272580384,0.507471074181995,0.7750459021801639,1.0718601590188865,0.47884316770186336,0.5697478200101223,0.47952596589266794,0.5204632658660495,0.19819001766532224,1.2677211740031997,0.30725213617017233,1.19512321222697,0.7805164319248826,0.9891977921131678,0.4392486011191047,0.9244965174025743,0.6301286079343797,0.7740567840644009,0.6827287846810293,0.8040813114316296,0.6104819164088001,0.7962910616330816,0.5214927503134217,0.7903936759652369,0.7354152367879204,0.3583751468515763,0.7562992318606585,0.25019796558377133
run_11,0.6951735019683838,112,0.118,0.183,4844,8,5,1.653224652227841e-06,5M-MLM,0.6117626154939588,0.667589355925982,0.7471014492753624,0.807568847602577,0.08724294406412408,0.5027584223085635,0.778306029626438,1.0664235339229027,0.47840644409937894,0.5695321475165414,0.47933326910106944,0.5203561696050418,0.18093699102734942,1.2739933117853306,0.3427473423633911,1.200573309574964,0.7828638497652582,0.9891914081613348,0.5099920063948842,0.943169600379183,0.6530492356969717,0.7517127568136032,0.725575914916253,0.7523327195416403,0.5811875382589113,0.8192637440939636,0.46609623386629995,0.8150850921133306,0.7341712422786547,0.35160652457063707,0.7471500562649835,0.26090219571541723
run_34,0.1664130538702011,696,0.148,0.226,8436,12,2,8.711382732005107e-05,5M-MLM,0.6631130063965884,0.6825728704842844,0.6815217391304348,0.7865342400487119,0.18329050942991282,0.6547172234895069,0.4032731035070316,1.2295833611402143,0.9638975155279503,0.9642532853819825,0.7045958184796223,0.7328455092669965,0.33637329672704097,1.2192274864016626,0.40445053207257975,1.134175102239688,0.7969483568075117,0.9899952102819267,0.7030375699440448,0.9771959787477452,0.8100157579561453,0.5691626259417986,0.8654962831663322,0.5332287730719041,0.7313522489586921,0.696401374850419,0.6836323900806447,0.6784715457388243,0.7179993136582018,0.45209467101314404,0.7527765546259602,0.3268470511571713
run_34,0.1664130538702011,696,0.148,0.226,8436,12,2,8.711382732005107e-05,5M-MLM,0.6656005685856432,0.6820164115587894,0.6900362318840579,0.7934960671249394,0.21567077375701815,0.6511830506152518,0.48913513613042964,1.2010290516369824,0.9635093167701864,0.9634982494721562,0.7005491858560554,0.7301721340082675,0.3211284962821069,1.222451235524162,0.40038744299209716,1.1369849479966554,0.8215962441314553,0.9915241153358134,0.7174260591526778,0.9786427974785907,0.8241275237863868,0.5498992064906167,0.8729747248311706,0.5147872191746522,0.733610965126237,0.6919459348806379,0.6868836608155378,0.6792386036637691,0.7204015099519561,0.4413296386872401,0.7505748813542736,0.3366457667766986
run_34,0.1664130538702011,696,0.148,0.226,8436,12,2,8.711382732005107e-05,5M-MLM,0.6654228855721392,0.6828224720580626,0.694927536231884,0.7974320651178677,0.18336852787692373,0.6547528546877682,0.4041451059028499,1.229409152389885,0.9631211180124224,0.9632802509044657,0.7000674438770594,0.7286836655515703,0.3464049992679278,1.2137681489159162,0.40997123096011934,1.1309944244058248,0.8075117370892018,0.990573426892587,0.7206235011990407,0.978778421087468,0.8139256888763241,0.5644599867086372,0.8722339334617187,0.5205203061369277,0.7462138215810993,0.6834017864653075,0.693173788165129,0.6756685905768759,0.7187714481811942,0.4617283174097402,0.7522383678262146,0.3269551711224978
run_34,0.1664130538702011,696,0.148,0.226,8436,12,2,8.711382732005107e-05,5M-MLM,0.6618692253020612,0.6810325013682177,0.6815217391304348,0.7874909556762627,0.19714681740104173,0.6516707760500319,0.440021981446882,1.2183339966328275,0.9636063664596274,0.96369210509668,0.7050775604586185,0.7323090789118418,0.33136393614660303,1.2195687310885648,0.4142915211212479,1.1286759397354418,0.7711267605633803,0.988359680829408,0.6926458832933653,0.9758587113207103,0.8320122655140632,0.5343807572427802,0.8809285708538185,0.4984017532028116,0.7364110976478755,0.6953913710993253,0.6834767492170418,0.6890895253747313,0.7221602608098834,0.43708997891909346,0.7508684377904986,0.308967126317822
run_34,0.1664130538702011,696,0.148,0.226,8436,12,2,8.711382732005107e-05,5M-MLM,0.6631130063965885,0.6822060276912894,0.6833333333333333,0.7888660839272972,0.19079263616441747,0.6513994422065477,0.4232846655388878,1.223132825914544,0.9634122670807453,0.9633720238672585,0.7006455342518547,0.7319736681427281,0.3357554806748225,1.2177815271113535,0.4101497962569811,1.1309909983594741,0.7781690140845071,0.9889984030033129,0.6942446043165468,0.9757382579700198,0.8322946653213661,0.5368928190528525,0.8790010164329897,0.5074353884930994,0.7492869719150073,0.6869620546952808,0.6855128780023942,0.6853473290585291,0.720487302676733,0.43723948023280246,0.7510152160086109,0.31517930635092056
